Supplier,Purchase Currency,BRAND,TYPE,SUBTYPE,SKU,EAN,Product Name,Base Price/Unit (USD),Purchase Price/Unit,QTY,TOTAL (USD),Remarks,Incoming Stocks,Incoming Stocks (USD),Allocated Stocks,Allocated Stocks (USD),Non-Allocated Stocks,Non-Allocated Stocks (USD),Total Stocks,SOH + In Transit Stock (USD),PO Number
L'OREAL (USD),USD,Mugler,POSM,Tester,LC641400,3439600056839,ANGEL NEW BODY MILK TESTER 200ML,0,0,3.00000,0,LOR DUB 2602 - ETA SIN 0704,0,0,0,0,3.00000,0,3.00000,0,PO0406
L'OREAL (USD),USD,Mugler,POSM,Tester,LC641400,3439600056839,ANGEL NEW BODY MILK TESTER 200ML,0,0,3.00000,0,LOR DUB 2501 - ETA SIN 2802,0,0,0,0,3.00000,0,3.00000,0,PO0384
L'OREAL (USD),USD,Mugler,POSM,Tester,L8073201,3614270562105,MM REPL BTF EDT 100ML TST ET MAD,0,0,7.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,7.00000,0,7.00000,0,PO0438
L'OREAL (USD),USD,Mugler,POSM,Tester,LB439502,3614272943414,MM REPL BUBBATH EDT 100M TST ET/MAD,0,0,5.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,5.00000,0,5.00000,0,PO0438
L'OREAL (USD),USD,Mugler,POSM,Tester,LB439502,3614272943414,MM REPL BUBBATH EDT 100M TST ET/MAD,0,0,14.00000,0,LOR DUB 2808 - ETA SIN 1709,0,0,0,0,14.00000,0,14.00000,0,PO3005
L'OREAL (USD),USD,Mugler,POSM,Tester,LA816602,3614272661325,MM REPLSPRING EDT 100M TST ET/MAD,0,0,24.00000,0,LOR DUB 2808 - ETA SIN 1709,0,0,0,0,24.00000,0,24.00000,0,PO3005
L'OREAL (USD),USD,Mugler,POSM,Tester,LA816602,3614272661325,MM REPLSPRING EDT 100M TST ET/MAD,0,0,5.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,5.00000,0,5.00000,0,PO0438
L'OREAL (USD),USD,Mugler,POSM,Tester,L5797205,3605522074620,REPL BARBER EDT F100ML TEST/ET /MAD,0,0,1.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,1.00000,0,1.00000,0,PO0438
L'OREAL (USD),USD,Mugler,POSM,Tester,L5797205,3605522074620,REPL BARBER EDT F100ML TEST/ET /MAD,0,0,24.00000,0,LOR DUB 2808 - ETA SIN 1709,0,0,0,0,24.00000,0,24.00000,0,PO3005
L'OREAL (USD),USD,Mugler,POSM,Tester,L3687204,3605521651655,REPL BEACH WALK FL100ML TEST/ET/MAD,0,0,2.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,2.00000,0,2.00000,0,PO0438
L'OREAL (USD),USD,Mugler,POSM,Tester,L5072504,3605521932525,REPL LAZ SUND EDT F100ML TST/ET/MAD,0,0,2.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,2.00000,0,2.00000,0,PO0438
L'OREAL (USD),USD,Mugler,POSM,Tester,L5072504,3605521932525,REPL LAZ SUND EDT F100ML TST/ET/MAD,0,0,24.00000,0,LOR DUB 2808 - ETA SIN 1709,0,0,0,0,24.00000,0,24.00000,0,PO3005
L'OREAL (USD),USD,Mugler,POSM,Tester,LA165302,3614272404687,REPL LEM TREES EDT 100ML TST/ET/MAD,0,0,5.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,5.00000,0,5.00000,0,PO0438
L'OREAL (USD),USD,PRD,POSM,Tester,LD083902,8435137765454,LHOMME PRA EAU EDT V100ML TST,0,0,3.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,3.00000,0,3.00000,0,PO0438
L'OREAL (USD),USD,PRD,POSM,Tester,LD083901,8435137765454,LHOMME PRA EAU EDT V100ML TST V0,0,0,4.00000,0,LOR DUB 2501 - ETA SIN 2802,0,0,0,0,4.00000,0,4.00000,0,PO0384
L'OREAL (USD),USD,PRD,POSM,Tester,LD083503,8435137764822,LHOMME PRA INTSE EDP V100ML TST ETQ,0,0,3.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,3.00000,0,3.00000,0,PO0438
L'OREAL (USD),USD,PRD,POSM,Tester,LD170800,3614273556644,PRA LR OCEAN EDT TST 100ml,0,0,18.00000,0,LOR DUB 2602 - ETA SIN 0704,0,0,0,0,18.00000,0,18.00000,0,PO0406
L'OREAL (USD),USD,PRD,POSM,Tester,LD170800,3614273556644,PRA LR OCEAN EDT TST 100ml,0,0,60.00000,0,LOR DUB 2808 - ETA SIN 1709,0,0,0,0,60.00000,0,60.00000,0,PO3005
L'OREAL (USD),USD,PRD,POSM,Tester,LD170800,3614273556644,PRA LR OCEAN EDT TST 100ml,0,0,9.00000,0,LOR DUB 3005 - ETA SIN 2906,0,0,0,0,9.00000,0,9.00000,0,PO0438
L'OREAL (USD),USD,RL,POSM,Tester,S0023001,3360377044357,PBCK 125ML EDT TSTR W CAP-INTL G,0,0,12.00000,0,LOR DUB 2004 -  ETA SIN 1405,0,0,0,0,12.00000,0,12.00000,0,PO0231
L'OREAL (USD),USD,RL,POSM,Tester,S0022903,3360377031937,PBLUE 125ML/4.2OZ EDT TST G,0,0,12.00000,0,LOR DUB 2004 -  ETA SIN 1405,0,0,0,0,12.00000,0,12.00000,0,PO0231
L'OREAL (USD),USD,RL,POSM,Tester,S2416102,3360372705239,POLO 4OZ EDT TESTER G,0,0,16.00000,0,LOR DUB 2004 -  ETA SIN 1405,0,0,0,0,16.00000,0,16.00000,0,PO0231
L'OREAL (USD),USD,RL,POSM,Tester,S4886700,3605972697189,POLO BLUE PARFUM 125ML TESTER,0,0,24.00000,0,LOR DUB 2808 - ETA SIN 1709,0,0,0,0,24.00000,0,24.00000,0,PO3005
L'OREAL (USD),USD,RL,POSM,Tester,S4419000,3605972454614,POLO COLOGNE INTENSE V118 TSTR G,0,0,9.00000,0,LOR DUB 2109 - ETA SIN 2010,0,0,0,0,9.00000,0,9.00000,0,PO0323
L'OREAL (USD),USD,RL,POSM,Tester,S0962302,3605970416126,PRED 125ML EDT TSTR G,0,0,4.00000,0,LOR DUB 2004 -  ETA SIN 1405,0,0,0,0,4.00000,0,4.00000,0,PO0231
L'OREAL (USD),USD,RL,POSM,Tester,S0962304,3605970416126,PRED 125ML EDT TSTR RENO G,0,0,4.00000,0,LOR DUB 2501 - ETA SIN 2802,0,0,0,0,4.00000,0,4.00000,0,PO0384
L'OREAL (USD),USD,RL,POSM,Tester,S0962304,3605970416126,PRED 125ML EDT TSTR RENO G,0,0,4.00000,0,LOR DUB 2602 - ETA SIN 0704,0,0,0,0,4.00000,0,4.00000,0,PO0406
L'OREAL (USD),USD,RL,POSM,Tester,S4891900,3605972699022,RALPH'S CLUB PARFUM 100ML TSTR,0,0,24.00000,0,LOR DUB 2808 - ETA SIN 1709,0,0,0,0,24.00000,0,24.00000,0,PO3005
L'OREAL (USD),USD,RL,POSM,Tester,S0023803,3360377006133,ROM EDP 100ML TSTR G INDICE,0,0,12.00000,0,LOR DUB 0804 - ETA SIN 1105,0,0,0,0,12.00000,0,12.00000,0,PO0424
